ID_DESASTRES,FECHA,DEPTO,MUNICIPIO,TIPO_EVENTO,DIVIPOLA,FALLECIDOS,HERIDOS,DESAPA,AFECTADOS,FAMILIAS,VIV_DESTRU,VIV_AVERI,COD_DANE_MP,COD_DEP,COD_MUN,COD_DEP_MUN,ID_DESASTRES
5968QONR,2021-07-05,NORTE DE SANTANDER,SILOS,MOVIMIENTO EN MASA,54743,0,0,0,0,0,0,0,54.743,54,743,54743,5968QONR
9913MRBN,2021-07-03,CESAR,GONZÁLEZ,INUNDACION,20310,0,0,0,0,329,0,0,20.31,20,310,20310,9913MRBN
1982QGDB,2021-07-03,ANTIOQUIA,BETANIA,MOVIMIENTO EN MASA,5091,0,0,0,0,0,0,0,5.091,5,091,5091,1982QGDB
0918YGHV,2021-07-04,CAUCA,SUCRE,VENDAVAL,19785,0,0,0,4,1,0,1,19.785,19,785,19785,0918YGHV
8473ZLHK,2021-05-30,NARIÑO,SANTA BÁRBARA,CRECIENTE SUBITA,52696,0,0,0,0,0,0,0,52.696,52,696,52696,8473ZLHK
0425JYEU,2021-06-22,CAUCA,SUCRE,MOVIMIENTO EN MASA,19785,0,0,0,12,3,0,0,19.785,19,785,19785,0425JYEU
1416TRNO,2021-07-06,CASANARE,SABANALARGA,INUNDACION,85300,0,0,0,0,0,0,0,85.3,85,300,85300,1416TRNO
8805SQIG,2021-07-06,HUILA,ACEVEDO,INUNDACION,41006,0,0,0,0,0,0,0,41.006,41,006,41006,8805SQIG
2904OLET,2021-07-06,BOYACÁ,CHIQUINQUIRÁ,MOVIMIENTO EN MASA,15176,0,0,0,64,15,0,15,15.176,15,176,15176,2904OLET
0566UOVX,2021-07-07,NORTE DE SANTANDER,TOLEDO,MOVIMIENTO EN MASA,54820,0,0,0,4,1,0,1,54.82,54,820,54820,0566UOVX
2989QJAR,2021-07-08,NORTE DE SANTANDER,CÁCOTA,MOVIMIENTO EN MASA,54125,0,0,0,8,2,0,2,54.125,54,125,54125,2989QJAR
8379HAOY,2021-07-08,ANTIOQUIA,ANORÍ,MOVIMIENTO EN MASA,5040,0,17,0,17,0,0,0,5.04,5,040,5040,8379HAOY
5812EWLD,2021-07-09,META,GUAMAL,INUNDACION,50318,0,0,0,480,96,5,10,50.318,50,318,50318,5812EWLD
0440CYSZ,2021-07-09,CUNDINAMARCA,PARATEBUENO,MOVIMIENTO EN MASA,25530,0,0,0,4,1,0,1,25.53,25,530,25530,0440CYSZ
0375HBCW,2021-07-09,SANTANDER,CONCEPCIÓN,INUNDACION,68207,0,0,0,0,0,0,0,68.207,68,207,68207,0375HBCW
5373EHLL,2021-07-09,CÓRDOBA,MONTERÍA,INUNDACION,23001,0,1,0,240,60,0,60,23.001,23,001,23001,5373EHLL
7217JNLI,2021-07-09,CUNDINAMARCA,PARATEBUENO,MOVIMIENTO EN MASA,25530,0,0,0,36,9,3,6,25.53,25,530,25530,7217JNLI
0398MRWH,2021-07-10,NORTE DE SANTANDER,TOLEDO,MOVIMIENTO EN MASA,54820,0,0,0,0,0,0,0,54.82,54,820,54820,0398MRWH
7324HNUX,2021-07-10,META,EL DORADO,INUNDACION,50270,0,0,0,72,18,0,18,50.27,50,270,50270,7324HNUX
9685EXAN,2021-07-11,NORTE DE SANTANDER,TOLEDO,MOVIMIENTO EN MASA,54820,0,0,0,0,0,0,0,54.82,54,820,54820,9685EXAN
0441RTUS,2021-07-11,NORTE DE SANTANDER,CÁCOTA,MOVIMIENTO EN MASA,54125,0,0,0,0,0,0,0,54.125,54,125,54125,0441RTUS
9618TPIE,2021-05-12,ARAUCA,ARAUCA,INUNDACION,81001,0,0,0,257,93,0,0,81.001,81,001,81001,9618TPIE
9794KRZM,2021-06-11,ARAUCA,ARAUCA,INUNDACION,81001,0,0,0,7520,2091,0,2091,81.001,81,001,81001,9794KRZM
6004KDGF,2021-07-07,ANTIOQUIA,CAROLINA,VENDAVAL,5150,0,0,0,40,15,0,15,5.15,5,150,5150,6004KDGF
0090ZFDP,2021-07-10,ANTIOQUIA,DABEIBA,INUNDACION,5234,0,0,0,24,6,6,0,5.234,5,234,5234,0090ZFDP
5514JQQL,2021-07-12,NORTE DE SANTANDER,TOLEDO,AVENIDA TORRENCIAL,54820,0,0,0,4,1,0,1,54.82,54,820,54820,5514JQQL
1159FDBU,2021-07-13,NORTE DE SANTANDER,CÁCOTA,MOVIMIENTO EN MASA,54125,0,0,0,0,0,0,0,54.125,54,125,54125,1159FDBU
2406FCZE,2021-07-13,NORTE DE SANTANDER,VILLA DEL ROSARIO,VENDAVAL,54874,0,0,0,0,0,0,0,54.874,54,874,54874,2406FCZE
8419JMIO,2021-07-13,NORTE DE SANTANDER,CACHIRÁ,VENDAVAL,54128,0,0,0,0,0,0,0,54.128,54,128,54128,8419JMIO
0210PUAD,2021-07-13,NORTE DE SANTANDER,CHITAGÁ,MOVIMIENTO EN MASA,54174,0,0,0,0,0,0,0,54.174,54,174,54174,0210PUAD
8232CNQB,2021-07-12,SANTANDER,CIMITARRA,VENDAVAL,68190,0,0,0,0,0,0,0,68.19,68,190,68190,8232CNQB
1432SFGC,2021-07-12,ARAUCA,ARAUCA,INUNDACION,81001,0,0,0,7520,2091,0,2091,81.001,81,001,81001,1432SFGC
1481LDVB,2021-07-13,NORTE DE SANTANDER,TOLEDO,AVENIDA TORRENCIAL,54820,0,0,0,0,0,0,0,54.82,54,820,54820,1481LDVB
2204HYNW,2021-07-13,NORTE DE SANTANDER,DURANIA,VENDAVAL,54239,0,0,0,5,1,0,1,54.239,54,239,54239,2204HYNW
3612XCCT,2021-07-13,NORTE DE SANTANDER,LABATECA,AVENIDA TORRENCIAL,54377,0,0,0,0,0,0,0,54.377,54,377,54377,3612XCCT
2191WRVA,2021-07-13,HUILA,GUADALUPE,MOVIMIENTO EN MASA,41319,0,3,0,5,1,1,0,41.319,41,319,41319,2191WRVA
2770UHXD,2021-07-12,HUILA,ACEVEDO,AVENIDA TORRENCIAL,41006,0,0,0,250,50,0,50,41.006,41,006,41006,2770UHXD
8813TMFU,2021-07-11,CUNDINAMARCA,JUNÍN,MOVIMIENTO EN MASA,25372,0,0,0,10,2,0,2,25.372,25,372,25372,8813TMFU
9199NSRG,2021-07-14,CASANARE,AGUAZUL,MOVIMIENTO EN MASA,85010,0,0,0,0,0,0,0,85.01,85,010,85010,9199NSRG
6508YEKT,2021-07-13,NORTE DE SANTANDER,CONVENCIÓN,MOVIMIENTO EN MASA,54206,0,0,0,30,6,0,6,54.206,54,206,54206,6508YEKT
7073KUTY,2021-07-13,CHOCÓ,QUIBDÓ,VENDAVAL,27001,0,0,0,115,23,0,16,27.001,27,001,27001,7073KUTY
0982QABI,2021-07-14,CESAR,MANAURE,VENDAVAL,20443,0,0,0,0,200,0,200,20.443,20,443,20443,0982QABI
8181HZYD,2021-07-14,CAUCA,TOTORÓ,VENDAVAL,19824,0,0,0,4,1,0,1,19.824,19,824,19824,8181HZYD
3773DDSP,2021-07-12,ARAUCA,TAME,INUNDACION,81794,0,0,0,600,120,0,7,81.794,81,794,81794,3773DDSP
7794QLGE,2021-07-16,NORTE DE SANTANDER,CÁCOTA,MOVIMIENTO EN MASA,54125,0,0,0,0,0,0,0,54.125,54,125,54125,7794QLGE
1406TKCL,2021-07-16,CUNDINAMARCA,FOMEQUE,MOVIMIENTO EN MASA,25279,0,0,0,2,1,0,1,25.279,25,279,25279,1406TKCL
7529RFED,2021-07-17,NORTE DE SANTANDER,CHITAGÁ,AVENIDA TORRENCIAL,54174,0,0,0,24,6,0,6,54.174,54,174,54174,7529RFED
8506XMHH,2021-07-17,NORTE DE SANTANDER,LABATECA,MOVIMIENTO EN MASA,54377,0,0,0,0,0,0,0,54.377,54,377,54377,8506XMHH
0586YYGY,2021-07-17,NORTE DE SANTANDER,SILOS,MOVIMIENTO EN MASA,54743,0,0,0,0,0,0,0,54.743,54,743,54743,0586YYGY
1492YARK,2021-07-17,CAQUETÁ,CARTAGENA DEL CHAIRÁ,INUNDACION,18150,0,0,0,2080,520,0,520,18.15,18,150,18150,1492YARK
9003ZFHB,2021-07-17,ANTIOQUIA,MONTEBELLO,CRECIENTE SUBITA,5467,0,0,1,60,12,1,10,5.467,5,467,5467,9003ZFHB
5254XIHI,2021-07-18,CAUCA,PIAMONTE,INUNDACION,19533,0,0,0,773,279,5,274,19.533,19,533,19533,5254XIHI
3376URIZ,2021-07-18,SANTANDER,PIEDECUESTA,VENDAVAL,68547,0,0,0,0,0,0,0,68.547,68,547,68547,3376URIZ
9517TQZL,2021-07-18,SANTANDER,FLORIDABLANCA,VENDAVAL,68276,0,0,0,0,0,0,0,68.276,68,276,68276,9517TQZL
5402KYBY,2021-07-18,SANTANDER,PIEDECUESTA,VENDAVAL,68547,0,0,0,50,10,0,10,68.547,68,547,68547,5402KYBY
5532FYLQ,2021-07-18,SANTANDER,FLORIDABLANCA,VENDAVAL,68276,0,0,0,30,6,0,6,68.276,68,276,68276,5532FYLQ
7105EFKZ,2021-07-19,BOLÍVAR,MONTECRISTO,MOVIMIENTO EN MASA,13458,0,0,0,0,120,0,0,13.458,13,458,13458,7105EFKZ
9809YDWQ,2021-07-19,NORTE DE SANTANDER,TOLEDO,INUNDACION,54820,0,0,0,0,0,0,0,54.82,54,820,54820,9809YDWQ
7119EJQP,2021-07-18,PUTUMAYO,SIBUNDOY,AVENIDA TORRENCIAL,86749,0,0,0,0,0,0,0,86.749,86,749,86749,7119EJQP
0171ZRBC,2021-07-18,PUTUMAYO,SAN FRANCISCO,AVENIDA TORRENCIAL,86755,0,0,0,438,130,0,4,86.755,86,755,86755,0171ZRBC
8667TYQH,2021-07-18,PUTUMAYO,SANTIAGO,INUNDACION,86760,0,0,0,1500,500,0,17,86.76,86,760,86760,8667TYQH
8960CDZB,2021-07-18,HUILA,PITALITO,INUNDACION,41551,0,0,0,110,22,0,22,41.551,41,551,41551,8960CDZB
4706RMBC,2021-07-19,HUILA,PALESTINA,MOVIMIENTO EN MASA,41530,0,0,0,0,0,0,0,41.53,41,530,41530,4706RMBC
0290QJGE,2021-07-19,HUILA,SAN AGUSTÍN,INUNDACION,41668,0,0,0,4,1,0,1,41.668,41,668,41668,0290QJGE
4729IIOV,2021-07-16,NARIÑO,PASTO,INUNDACION,52001,0,0,0,264,66,0,66,52.001,52,001,52001,4729IIOV
8918AKAN,2021-07-20,CAQUETÁ,CURILLO,INUNDACION,18205,0,0,0,713,178,0,178,18.205,18,205,18205,8918AKAN
0392CZIO,2021-07-15,ATLÁNTICO,POLONUEVO,VENDAVAL,8558,0,0,0,120,30,0,30,8.558,8,558,8558,0392CZIO
4957YJOT,2021-07-16,ATLÁNTICO,SANTO TOMÁS,VENDAVAL,8685,0,0,0,68,17,0,17,8.685,8,685,8685,4957YJOT
7616TJLS,2021-07-18,PUTUMAYO,PUERTO GUZMÁN,INUNDACION,86571,0,0,0,2867,570,0,90,86.571,86,571,86571,7616TJLS
7737ZLYN,2021-07-21,NORTE DE SANTANDER,MUTISCUA,VENDAVAL,54480,0,0,0,12,3,0,3,54.48,54,480,54480,7737ZLYN
0764KOZS,2021-07-21,META,VILLAVICENCIO,CRECIENTE SUBITA,50001,0,0,0,2,0,0,0,50.001,50,001,50001,0764KOZS
2505TRHB,2021-07-21,PUTUMAYO,MOCOA,CRECIENTE SUBITA,86001,0,0,0,0,0,0,0,86.001,86,001,86001,2505TRHB
8930ZCFE,2021-07-21,PUTUMAYO,PUERTO ASÍS,INUNDACION,86568,0,0,0,0,0,0,0,86.568,86,568,86568,8930ZCFE
1135PGQI,2021-07-21,CUNDINAMARCA,UBALÁ,MOVIMIENTO EN MASA,25839,0,0,0,0,0,0,0,25.839,25,839,25839,1135PGQI
2477DHBR,2021-07-21,META,VILLAVICENCIO,INUNDACION,50001,0,0,0,2,1,0,1,50.001,50,001,50001,2477DHBR
0872VEWU,2021-07-21,META,PUERTO CONCORDIA,INUNDACION,50450,0,0,0,40,10,0,10,50.45,50,450,50450,0872VEWU
9684DIHY,2021-07-21,META,ACACIAS,INUNDACION,50006,0,0,0,20,5,0,5,50.006,50,006,50006,9684DIHY
5251PFZZ,2021-07-17,ARAUCA,CRAVO NORTE,INUNDACION,81220,0,0,0,0,100,0,8,81.22,81,220,81220,5251PFZZ
6613FDCH,2021-07-17,ANTIOQUIA,MONTEBELLO,CRECIENTE SUBITA,5467,1,0,0,60,12,1,10,5.467,5,467,5467,6613FDCH
0753MUPF,2021-07-18,PUTUMAYO,COLÓN,INUNDACION,86219,0,0,0,700,200,0,200,86.219,86,219,86219,0753MUPF
9022CYEI,2021-07-21,PUTUMAYO,PUERTO LEGUÍZAMO,INUNDACION,86573,0,0,0,7875,2250,0,0,86.573,86,573,86573,9022CYEI
1668HUZG,2021-07-21,PUTUMAYO,MOCOA,MOVIMIENTO EN MASA,86001,0,0,0,0,0,0,0,86.001,86,001,86001,1668HUZG
8436DPSY,2021-07-22,NORTE DE SANTANDER,OCAÑA,MOVIMIENTO EN MASA,54498,1,0,0,1,0,0,0,54.498,54,498,54498,8436DPSY
0852EMQL,2021-07-22,ANTIOQUIA,ITUANGO,VENDAVAL,5361,0,0,0,80,20,0,0,5.361,5,361,5361,0852EMQL
1886ROAD,2021-07-22,NARIÑO,PUERRES,AVENIDA TORRENCIAL,52573,0,0,0,25,13,0,13,52.573,52,573,52573,1886ROAD
1847TNLS,2021-07-22,ANTIOQUIA,ITUANGO,VENDAVAL,5361,0,0,0,835,243,5,238,5.361,5,361,5361,1847TNLS
0400JSBH,2021-07-23,META,GRANADA,INUNDACION,50313,0,0,0,0,0,0,0,50.313,50,313,50313,0400JSBH
6033RCOI,2021-07-22,META,CABUYARO,INUNDACION,50124,0,0,0,0,0,0,0,50.124,50,124,50124,6033RCOI
9776GWVF,2021-07-22,META,CABUYARO,INUNDACION,50124,0,0,0,1300,450,0,0,50.124,50,124,50124,9776GWVF
8441MBLR,2021-07-23,META,SAN JUANITO,MOVIMIENTO EN MASA,50686,0,0,0,0,0,0,0,50.686,50,686,50686,8441MBLR
5633VKYX,2021-07-23,CUNDINAMARCA,FOSCA,CRECIENTE SUBITA,25281,0,0,0,0,0,0,0,25.281,25,281,25281,5633VKYX
6939NJQS,2021-07-22,NARIÑO,PUERRES,MOVIMIENTO EN MASA,52573,0,0,0,232,58,0,13,52.573,52,573,52573,6939NJQS
4353TOMA,2021-07-24,BOLÍVAR,CARTAGENA,VENDAVAL,13001,0,0,0,340,68,0,68,13.001,13,001,13001,4353TOMA
4710VHRB,2021-07-23,SUCRE,SAN MARCOS,VENDAVAL,70708,0,0,0,288,72,0,72,70.708,70,708,70708,4710VHRB
1397LOKE,2021-07-25,SUCRE,SAN ONOFRE,VENDAVAL,70713,0,0,0,180,50,0,50,70.713,70,713,70713,1397LOKE
1488OXFR,2021-07-24,ANTIOQUIA,BRICEÑO,MOVIMIENTO EN MASA,5107,0,0,0,0,0,0,0,5.107,5,107,5107,1488OXFR
0976USWT,2021-07-24,CESAR,GAMARRA,INUNDACION,20295,0,0,0,0,0,0,0,20.295,20,295,20295,0976USWT
8485RGWZ,2021-07-25,CESAR,CURUMANÍ,INUNDACION,20228,0,0,0,0,0,0,0,20.228,20,228,20228,8485RGWZ
6651MWMQ,2021-07-22,CHOCÓ,BAJO BAUDÓ,VENDAVAL,27077,0,0,0,100,25,0,25,27.077,27,077,27077,6651MWMQ
0495XGDE,2021-07-22,CHOCÓ,EL LITORAL DEL SAN JUAN,VENDAVAL,27250,0,0,0,668,167,0,158,27.25,27,250,27250,0495XGDE
3373DTES,2021-07-24,CHOCÓ,MEDIO ATRATO,INUNDACION,27425,0,0,0,4560,912,0,912,27.425,27,425,27425,3373DTES
2583YOMA,2021-07-24,CHOCÓ,MEDIO BAUDÓ,INUNDACION,27430,0,0,0,6777,2259,0,2259,27.43,27,430,27430,2583YOMA
4623WFYQ,2021-07-24,BOLÍVAR,SANTA ROSA DEL SUR,AVENIDA TORRENCIAL,13688,0,0,0,0,0,0,0,13.688,13,688,13688,4623WFYQ
9120HNHH,2021-07-25,NORTE DE SANTANDER,SILOS,INUNDACION,54743,0,0,0,8,2,0,2,54.743,54,743,54743,9120HNHH
3593TTRH,2021-07-25,ATLÁNTICO,BARANOA,VENDAVAL,8078,0,0,0,20,5,0,5,8.078,8,078,8078,3593TTRH
0706NBZO,2021-07-24,CHOCÓ,ALTO BAUDO,INUNDACION,27025,0,0,0,112,23,0,6,27.025,27,025,27025,0706NBZO
0562KNTS,2021-07-26,NORTE DE SANTANDER,CÁCOTA,MOVIMIENTO EN MASA,54125,0,0,0,0,0,0,0,54.125,54,125,54125,0562KNTS
4317XGUQ,2021-07-26,NORTE DE SANTANDER,CHITAGÁ,MOVIMIENTO EN MASA,54174,0,0,0,0,0,0,0,54.174,54,174,54174,4317XGUQ
0546GBEH,2021-07-26,NORTE DE SANTANDER,CHITAGÁ,MOVIMIENTO EN MASA,54174,0,0,0,0,0,0,0,54.174,54,174,54174,0546GBEH
7503DZVP,2021-07-25,CAUCA,MORALES,INUNDACION,19473,0,0,0,48,12,0,12,19.473,19,473,19473,7503DZVP
0020CTWP,2021-07-27,RISARALDA,PEREIRA,MOVIMIENTO EN MASA,66001,2,4,0,7,1,1,0,66.001,66,001,66001,0020CTWP
2214KUXF,2021-07-27,RISARALDA,PEREIRA,INUNDACION,66001,0,0,0,0,60,0,60,66.001,66,001,66001,2214KUXF
4099VRNS,2021-07-24,SUCRE,SAN BENITO ABAD,VENDAVAL,70678,0,0,0,96,24,0,24,70.678,70,678,70678,4099VRNS
9726SSGA,2021-07-27,LA GUAJIRA,MAICAO,INUNDACION,44430,0,0,0,866,294,0,213,44.43,44,430,44430,9726SSGA
9970LGTZ,2021-07-27,CAQUETÁ,PUERTO RICO,INUNDACION,18592,0,0,0,0,0,0,0,18.592,18,592,18592,9970LGTZ
1590CYFM,2021-07-11,ARAUCA,PUERTO RONDÓN,INUNDACION,81591,0,0,0,386,145,0,145,81.591,81,591,81591,1590CYFM
6746WIJJ,2021-07-28,META,VILLAVICENCIO,VENDAVAL,50001,0,1,0,24,6,0,6,50.001,50,001,50001,6746WIJJ
8199BYZE,2021-07-28,ARAUCA,ARAUQUITA,INUNDACION,81065,0,0,0,10,2,0,2,81.065,81,065,81065,8199BYZE
2704TRDE,2021-07-27,CÓRDOBA,MONTELÍBANO,INUNDACION,23466,0,0,0,800,200,0,0,23.466,23,466,23466,2704TRDE
2705ZLFM,2021-07-27,ANTIOQUIA,ZARAGOZA,INUNDACION,5895,0,0,0,1296,326,0,0,5.895,5,895,5895,2705ZLFM
6570XVBQ,2021-07-22,ANTIOQUIA,ITUANGO,VENDAVAL,5361,0,0,0,0,737,46,207,5.361,5,361,5361,6570XVBQ
4489HGUI,2021-07-28,BOYACÁ,PUERTO BOYACÁ,INUNDACION,15572,0,0,0,100,25,0,25,15.572,15,572,15572,4489HGUI
3111NOVG,2021-05-16,VICHADA,LA PRIMAVERA,INUNDACION,99524,0,0,0,400,175,0,175,99.524,99,524,99524,3111NOVG
1390JMZX,2021-07-09,VICHADA,CUMARIBO,INUNDACION,99773,0,0,0,816,272,0,272,99.773,99,773,99773,1390JMZX
6797HTJZ,2021-07-29,CUNDINAMARCA,PARATEBUENO,INUNDACION,25530,0,0,0,4,1,0,1,25.53,25,530,25530,6797HTJZ
3586FHRH,2021-07-30,CAQUETÁ,EL DONCELLO,INUNDACION,18247,0,0,0,80,20,0,20,18.247,18,247,18247,3586FHRH
8580TZEL,2021-07-30,CAQUETÁ,EL PAUJIL,INUNDACION,18256,0,0,0,8,2,0,2,18.256,18,256,18256,8580TZEL
2218XMGJ,2021-07-29,CAQUETÁ,FLORENCIA,INUNDACION,18001,0,0,0,8,2,2,0,18.001,18,001,18001,2218XMGJ
3126HQXU,2021-07-30,RISARALDA,BALBOA,VENDAVAL,66075,0,0,0,6,1,0,1,66.075,66,075,66075,3126HQXU
6426BUPR,2021-07-30,RISARALDA,LA CELIA,VENDAVAL,66383,0,0,0,16,4,0,4,66.383,66,383,66383,6426BUPR
2521RPFS,2021-07-28,QUINDÍO,MONTENEGRO,MOVIMIENTO EN MASA,63470,0,0,0,0,0,0,0,63.47,63,470,63470,2521RPFS
1148RVNG,2021-07-23,CAUCA,SUCRE,MOVIMIENTO EN MASA,19785,0,0,0,20,5,0,2,19.785,19,785,19785,1148RVNG
6882QGFF,2021-07-26,CAUCA,SUÁREZ,AVENIDA TORRENCIAL,19780,0,0,0,0,0,0,0,19.78,19,780,19780,6882QGFF
7256ROPV,2021-07-27,CAUCA,SUÁREZ,MOVIMIENTO EN MASA,19780,0,0,0,0,0,0,0,19.78,19,780,19780,7256ROPV
1156KGMY,2021-07-28,BOYACÁ,PUERTO BOYACÁ,INUNDACION,15572,0,0,0,100,25,0,25,15.572,15,572,15572,1156KGMY
0238YSEY,2021-07-30,NORTE DE SANTANDER,CÁCOTA,MOVIMIENTO EN MASA,54125,0,0,0,0,0,0,0,54.125,54,125,54125,0238YSEY
4760XVEQ,2021-07-30,NORTE DE SANTANDER,CHITAGÁ,MOVIMIENTO EN MASA,54174,0,0,0,0,0,0,0,54.174,54,174,54174,4760XVEQ
6388ZUQJ,2021-07-30,RISARALDA,MISTRATÓ,INUNDACION,66456,0,0,0,16,4,0,4,66.456,66,456,66456,6388ZUQJ
3270HDQU,2021-07-27,CÓRDOBA,MONTELÍBANO,INUNDACION,23466,0,0,0,1701,512,0,0,23.466,23,466,23466,3270HDQU
3817MFRX,2021-07-30,CUNDINAMARCA,GUAYABETAL,MOVIMIENTO EN MASA,25335,0,0,0,0,0,0,0,25.335,25,335,25335,3817MFRX
8124TJKQ,2021-07-30,ANTIOQUIA,BRICEÑO,AVENIDA TORRENCIAL,5107,0,0,0,1149,404,36,107,5.107,5,107,5107,8124TJKQ
0985IKMJ,2021-07-29,VICHADA,PUERTO CARREÑO,INUNDACION,99001,0,0,0,989,264,0,265,99.001,99,001,99001,0985IKMJ
0149ZFCN,2021-07-18,PUTUMAYO,PUERTO CAICEDO,INUNDACION,86569,0,0,0,0,103,0,103,86.569,86,569,86569,0149ZFCN
7066BUPX,2021-07-31,RISARALDA,QUINCHÍA,MOVIMIENTO EN MASA,66594,0,0,0,68,17,0,17,66.594,66,594,66594,7066BUPX
7855OUZF,2021-08-01,CAQUETÁ,FLORENCIA,MOVIMIENTO EN MASA,18001,0,0,0,0,0,0,0,18.001,18,001,18001,7855OUZF
7384KCDX,2021-08-02,NORTE DE SANTANDER,TOLEDO,INUNDACION,54820,0,0,0,0,0,0,0,54.82,54,820,54820,7384KCDX
7869URXN,2021-08-02,HUILA,ACEVEDO,MOVIMIENTO EN MASA,41006,0,0,0,0,0,0,0,41.006,41,006,41006,7869URXN
8425FPFR,2021-08-02,BOLÍVAR,SAN JUAN NEPOMUCENO,VENDAVAL,13657,0,0,0,190,38,0,38,13.657,13,657,13657,8425FPFR
5577EWRT,2021-08-03,NORTE DE SANTANDER,SILOS,MOVIMIENTO EN MASA,54743,0,0,0,0,0,0,0,54.743,54,743,54743,5577EWRT
0811SSZG,2021-08-03,NORTE DE SANTANDER,CÁCOTA,MOVIMIENTO EN MASA,54125,0,0,0,0,0,0,0,54.125,54,125,54125,0811SSZG
0245TLBJ,2021-08-03,NORTE DE SANTANDER,CHITAGÁ,INUNDACION,54174,0,0,0,4,1,0,1,54.174,54,174,54174,0245TLBJ
3432CGOF,2021-08-04,NORTE DE SANTANDER,TOLEDO,MOVIMIENTO EN MASA,54820,0,0,0,32,8,0,0,54.82,54,820,54820,3432CGOF
1249NSJB,2021-08-02,NORTE DE SANTANDER,TOLEDO,INUNDACION,54820,0,0,0,0,10,0,10,54.82,54,820,54820,1249NSJB
1480FOVI,2021-08-04,CUNDINAMARCA,LA CALERA,MOVIMIENTO EN MASA,25377,0,0,0,0,0,0,0,25.377,25,377,25377,1480FOVI
3532EPDT,2021-08-05,NORTE DE SANTANDER,CHITAGÁ,MOVIMIENTO EN MASA,54174,0,0,0,4,1,0,1,54.174,54,174,54174,3532EPDT
8862KWEV,2021-08-05,NORTE DE SANTANDER,CHITAGÁ,MOVIMIENTO EN MASA,54174,0,0,0,0,0,0,0,54.174,54,174,54174,8862KWEV
5383YPZY,2021-08-05,BOYACÁ,SUTATENZA,VENDAVAL,15778,0,0,0,72,18,0,18,15.778,15,778,15778,5383YPZY
0091BBCG,2021-08-05,SANTANDER,SOCORRO,INUNDACION,68755,0,0,0,12,4,0,4,68.755,68,755,68755,0091BBCG
9556WTWS,2021-08-06,SUCRE,SUCRE,INUNDACION,70771,0,0,0,4233,1411,0,1411,70.771,70,771,70771,9556WTWS
7234JEQV,2021-08-05,CHOCÓ,CÉRTEGUI,INUNDACION,27160,0,0,0,400,135,0,0,27.16,27,160,27160,7234JEQV
5942CDLQ,2021-08-07,CUNDINAMARCA,LA CALERA,MOVIMIENTO EN MASA,25377,0,0,0,3,1,0,0,25.377,25,377,25377,5942CDLQ
5580MXOA,2021-08-07,CUNDINAMARCA,EL COLEGIO,MOVIMIENTO EN MASA,25245,0,0,0,0,0,0,0,25.245,25,245,25245,5580MXOA
6233VUQH,2021-08-08,NORTE DE SANTANDER,CHITAGÁ,MOVIMIENTO EN MASA,54174,0,0,0,0,0,0,0,54.174,54,174,54174,6233VUQH
2449ZSXJ,2021-08-08,NORTE DE SANTANDER,SILOS,MOVIMIENTO EN MASA,54743,0,0,0,0,0,0,0,54.743,54,743,54743,2449ZSXJ
4011NRWZ,2021-08-09,CUNDINAMARCA,GUAYABETAL,INUNDACION,25335,0,0,0,50,11,0,11,25.335,25,335,25335,4011NRWZ
0275PGNZ,2021-08-10,NORTE DE SANTANDER,SARDINATA,CRECIENTE SUBITA,54720,0,0,0,0,0,0,0,54.72,54,720,54720,0275PGNZ
5347RRVG,2021-08-10,META,GRANADA,CRECIENTE SUBITA,50313,0,0,0,250,100,0,0,50.313,50,313,50313,5347RRVG
9556HVIL,2021-08-10,CUNDINAMARCA,UBAQUE,INUNDACION,25841,0,0,0,8,2,0,2,25.841,25,841,25841,9556HVIL
5491BTIE,2021-08-10,CUNDINAMARCA,JUNÍN,INUNDACION,25372,0,0,0,20,5,0,5,25.372,25,372,25372,5491BTIE
0814XHXD,2021-08-05,BOYACÁ,SANTANA,VENDAVAL,15686,0,0,0,72,18,0,18,15.686,15,686,15686,0814XHXD
3033QDFS,2021-08-09,NORTE DE SANTANDER,OCAÑA,MOVIMIENTO EN MASA,54498,0,1,0,24,6,0,6,54.498,54,498,54498,3033QDFS
8176JYBU,2021-08-11,CESAR,LA GLORIA,VENDAVAL,20383,0,0,0,16,4,0,4,20.383,20,383,20383,8176JYBU
4867LTUD,2021-08-10,CAUCA,SUÁREZ,VENDAVAL,19780,0,0,0,40,10,0,10,19.78,19,780,19780,4867LTUD
7301NVXU,2021-08-11,CUNDINAMARCA,UBALÁ,MOVIMIENTO EN MASA,25839,0,0,0,0,0,0,0,25.839,25,839,25839,7301NVXU
5016HFCM,2021-08-08,CESAR,VALLEDUPAR,VENDAVAL,20001,0,0,0,32,8,0,8,20.001,20,001,20001,5016HFCM
8087UGZY,2021-08-11,SANTANDER,BUCARAMANGA,MOVIMIENTO EN MASA,68001,0,0,0,44,10,0,10,68.001,68,001,68001,8087UGZY
0709SPPH,2021-08-10,ANTIOQUIA,ANZA,VENDAVAL,5044,0,0,0,20,5,0,5,5.044,5,044,5044,0709SPPH
8103KCHF,2021-08-10,ANTIOQUIA,ANZA,CRECIENTE SUBITA,5044,0,0,0,0,0,0,0,5.044,5,044,5044,8103KCHF
7356SFTZ,2021-08-10,ANTIOQUIA,OLAYA,AVENIDA TORRENCIAL,5501,0,0,0,560,160,0,0,5.501,5,501,5501,7356SFTZ
